"CODIGO","NOMBRE_UNIVERSIDAD","TIPO_GESTION","DEPARTAMENTO_FILIAL","NOMBRE_FILIAL","CODIGO_CLASE_PROGRAMA","NOMBRE_CLASE_PROGRAMA","NOMBRE_PROGRAMA","ANIO_PERIODO","Cant_Carnes"
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",81,"AGRICULTURA","AGRONOMIA",2018,233
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",83,"PESCA","INGENIERIA PESQUERA",2018,143
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",84,"VETERINARIA","MEDICINA VETERINARIA Y ZOOTECNIA",2018,264
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,271
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",91,"SALUD","FARMACIA Y BIOQUIMICA",2018,189
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",91,"SALUD","MEDICINA HUMANA",2018,227
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",91,"SALUD","OBSTETRICIA",2018,223
26,"UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","PUBLICO","TACNA","UNJBG-SEDE PRINCIPAL",91,"SALUD","ODONTOLOGIA",2018,258
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",1,"SERVICIOS PERSONALES","TURISMO",2018,56
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",11,"EDUCACION INICIAL Y PRIMARIA","PRIM. Y EDUC. BILING. INTERCULT.",2018,35
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",12,"EDUCACION SECUNDARIA","SEC. ESPEC. MATEMATICA E INFORM.",2018,1
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",19,"OTROS PROGRAMAS EN EDUCACION","COMUNICACION LINGUISTICA Y LITERATURA",2018,33
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",22,"HUMANIDADES","ARQUEOLOGIA",2018,20
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",23,"IDIOMAS","LENGUA EXTRANJERA INGLES",2018,38
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA",2018,71
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",32,"PERIODISMO E INFORMACION","CC. DE LA COMUNICACION",2018,36
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION",2018,76
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,54
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",42,"DERECHO","DERECHO Y CIENCIAS POLITICAS",2018,64
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","ING. AMBIENTAL",2018,52
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",54,"MATEMATICAS Y ESTADISTICA","ESTADISTICA E INFORMATICA",2018,30
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",54,"MATEMATICAS Y ESTADISTICA","MATEMATICA",2018,44
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",61,"INFORMATICA","ING. DE SISTEMAS E INFORMATICA",2018,58
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","ING. DE INDUSTRIAS ALIMENTARIAS",2018,35
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","ING. DE MINAS",2018,61
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","ING. INDUSTRIAL",2018,65
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ARQUITECTURA Y URBANISMO",2018,28
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ING. CIVIL",2018,42
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ING. SANITARIA",2018,36
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",81,"AGRICULTURA","AGRONOMIA",2018,36
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",81,"AGRICULTURA","ING. AGRICOLA",2018,74
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,43
27,"UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","PUBLICO","ANCASH","UNASAM-SEDE PRINCIPAL",91,"SALUD","OBSTETRICIA",2018,43
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",1,"SERVICIOS PERSONALES","ADMINISTRACION EN TURISMO",2018,155
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,147
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,75
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",12,"EDUCACION SECUNDARIA","EDUCACION SECUNDARIA",2018,76
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",23,"IDIOMAS","IDIOMAS",2018,167
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA",2018,367
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION",2018,355
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,671
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",42,"DERECHO","DERECHO",2018,374
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","ING. AMBIENTAL",2018,314
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",61,"INFORMATICA","ING. DE SISTEMAS E INFORMATICA",2018,355
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ARQUITECTURA Y URBANISMO",2018,352
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ING. CIVIL",2018,387
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA SANITARIA",2018,310
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",81,"AGRICULTURA","AGRONOMIA",2018,297
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",81,"AGRICULTURA","ING. AGROINDUSTRIAL",2018,263
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",84,"VETERINARIA","MEDICINA VETERINARIA",2018,151
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,253
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",91,"SALUD","MEDICINA HUMANA",2018,252
28,"UNIVERSIDAD NACIONAL DE SAN MARTIN","PUBLICO","SAN MARTIN","UNSM-SEDE PRINCIPAL",91,"SALUD","OBSTETRICIA",2018,276
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO",NA,"[NO ESPECIFICADO]",41,"ADMINISTRACION Y COMERCIO","CS. ADMINISTRATIVAS",2018,1
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-AGUAYTIA",41,"ADMINISTRACION Y COMERCIO","CS. CONTABLES Y FINANCIERAS",2018,17
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-AGUAYTIA",81,"AGRICULTURA","AGRONOMIA",2018,9
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,31
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,27
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",12,"EDUCACION SECUNDARIA","EDUCACION SECUNDARIA",2018,62
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA Y NEGOCIOS INTERNACIONA",2018,88
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,92
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",32,"PERIODISMO E INFORMACION","CIENCIAS DE LA COMUNICACION",2018,43
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",41,"ADMINISTRACION Y COMERCIO","CS. ADMINISTRATIVAS",2018,112
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",41,"ADMINISTRACION Y COMERCIO","CS. CONTABLES Y FINANCIERAS",2018,102
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",42,"DERECHO","DERECHO",2018,97
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",52,"MEDIO AMBIENTE","INGENIERIA AMBIENTAL",2018,90
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",61,"INFORMATICA","INGENIERIA DE SISTEMAS",2018,68
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL",2018,87
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",81,"AGRICULTURA","AGRONOMIA",2018,38
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",81,"AGRICULTURA","INGENIERIA AGROINDUSTRIAL",2018,55
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",82,"SILVICULTURA","INGENIERIA FORESTAL",2018,65
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",91,"SALUD","ENFERMERIA",2018,90
29,"UNIVERSIDAD NACIONAL DE UCAYALI","PUBLICO","UCAYALI","UNU-PUCALLPA",91,"SALUD","MEDICINA HUMANA",2018,90
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",1,"SERVICIOS PERSONALES","ADMINISTRACION EN TURISMO, HOTELERIA Y GASTRONOMIA",2018,1
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",19,"OTROS PROGRAMAS EN EDUCACION","EDUCACION",2018,173
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,94
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y MARKETING",2018,59
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,103
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",41,"ADMINISTRACION Y COMERCIO","INGENIERIA EMPRESARIAL E INFORMATICA",2018,2
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",42,"DERECHO","DERECHO",2018,131
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",61,"INFORMATICA","INGENIERIA DE SISTEMAS",2018,43
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",72,"INDUSTRIA Y PRODUCCION","INGENIERIA DE SEGURIDAD Y GESTION MINERA",2018,49
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL",2018,153
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",91,"SALUD","ENFERMERIA",2018,146
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",91,"SALUD","ODONTOLOGIA",2018,118
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","AREQUIPA","UANCV-SEDE AREQUIPA",91,"SALUD","TECNOLOGIA MEDICA",2018,10
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE AZANGARO",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,2
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE ILAVE",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,1
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",1,"SERVICIOS PERSONALES","ADMINISTRACION EN TURISMO, HOTELERIA Y GASTRONOMIA",2018,5
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",19,"OTROS PROGRAMAS EN EDUCACION","EDUCACION",2018,14
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA Y NEGOCIOS INTERNACIONALES",2018,5
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,33
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y GESTION PUBLICA",2018,13
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y MARKETING",2018,31
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y NEGOCIOS INTERNACIONALES",2018,6
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,16
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","INGENIERIA EMPRESARIAL E INFORMATICA",2018,25
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",42,"DERECHO","DERECHO",2018,82
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",61,"INFORMATICA","INGENIERIA DE SISTEMAS",2018,9
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",71,"INGENIERIA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA Y TELECOMUNICACIONES",2018,12
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",71,"INGENIERIA Y PROFESIONES AFINES","INGENIERIA MECANICA ELECTRICA",2018,34
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA DE SEGURIDAD Y GESTION MINERA",2018,43
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA INDUSTRIAL",2018,46
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ARQUITECTURA Y URBANISMO",2018,29
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL",2018,55
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA SANITARIA Y AMBIENTAL",2018,40
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",84,"VETERINARIA","MEDICINA VETERINARIA Y ZOOTECNIA",2018,1
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,52
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","FARMACIA Y BIOQUIMICA",2018,36
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","MEDICINA HUMANA",2018,152
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","OBSTETRICIA",2018,19
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","ODONTOLOGIA",2018,359
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PRINCIPAL",91,"SALUD","TECNOLOGIA MEDICA",2018,22
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",1,"SERVICIOS PERSONALES","ADMINISTRACION EN TURISMO, HOTELERIA Y GASTRONOMIA",2018,7
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","ECONOMIA Y NEGOCIOS INTERNACIONALES",2018,25
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,77
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y GESTION PUBLICA",2018,11
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y MARKETING",2018,43
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION Y NEGOCIOS INTERNACIONALES",2018,17
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",41,"ADMINISTRACION Y COMERCIO","CONTABILIDAD",2018,77
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",42,"DERECHO","DERECHO",2018,103
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",61,"INFORMATICA","INGENIERIA DE SISTEMAS",2018,11
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",71,"INGENIERIA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,11
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL",2018,78
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",91,"SALUD","ENFERMERIA",2018,23
30,"UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ","PRIVADO","PUNO","UANCV-SEDE PUNO",91,"SALUD","OBSTETRICIA",2018,6
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,4
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",42,"DERECHO","DERECHO",2018,5
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",52,"MEDIO AMBIENTE","INGENIERIA DEL MEDIO AMBIENTE Y DESARROLLO",2018,1
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",61,"INFORMATICA","INGENIERIA DE SISTEMAS Y COMPUTACION",2018,1
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","FARMACIA Y BIOQUIMICA",2018,1
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","MEDICINA HUMANA",2018,2
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ODONTOLOGIA",2018,5
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","TECNOLOGIA MEDICA - LABORATORIO CLINICO",2018,1
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","TECNOLOGIA MEDICA - OPTOMETRIA",2018,1
31,"UNIVERSIDAD PERUANA LOS ANDES","PRIVADO","JUNIN","UPLA-SEDE PRINCIPAL",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA-SALUD PUBLICA",2018,64
